emergency_id,first_ambulance_id,first_response,attempts_needed,final_ambulance_id,final_status,recovery_time_sec
REQ01845,AMB0125,ACCEPTED,1,AMB0125,ACCEPTED,0
REQ01846,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ01847,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01848,AMB0099,ACCEPTED,1,AMB0099,ACCEPTED,0
REQ01849,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ01850,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ01851,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01852,AMB0107,ACCEPTED,1,AMB0107,ACCEPTED,0
REQ01853,AMB0123,REJECTED,2,AMB0116,ACCEPTED,15
REQ01854,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ01855,AMB0044,ACCEPTED,1,AMB0044,ACCEPTED,0
REQ01856,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ01857,AMB0014,ACCEPTED,1,AMB0014,ACCEPTED,0
REQ01858,AMB0092,TIMEOUT,3,AMB0091,ACCEPTED,30
REQ01859,AMB0097,REJECTED,2,AMB0097,ACCEPTED,15
REQ01860,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ01861,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ01862,AMB0056,ACCEPTED,1,AMB0056,ACCEPTED,0
REQ01863,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ01864,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ01865,AMB0107,REJECTED,3,AMB0108,ACCEPTED,30
REQ01866,AMB0107,ACCEPTED,1,AMB0107,ACCEPTED,0
REQ01867,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ01868,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ01869,AMB0057,ACCEPTED,1,AMB0057,ACCEPTED,0
REQ01870,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ01871,AMB0102,REJECTED,2,AMB0103,ACCEPTED,15
REQ01872,AMB0064,ACCEPTED,1,AMB0064,ACCEPTED,0
REQ01873,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ01874,AMB0048,ACCEPTED,1,AMB0048,ACCEPTED,0
REQ01875,AMB0014,REJECTED,2,AMB0016,ACCEPTED,15
REQ01876,AMB0053,TIMEOUT,2,AMB0052,ACCEPTED,15
REQ01877,AMB0049,REJECTED,3,AMB0051,ACCEPTED,30
REQ01878,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ01879,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ01880,AMB0117,ACCEPTED,1,AMB0117,ACCEPTED,0
REQ01881,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ01882,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ01883,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ01884,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ01885,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ01886,AMB0128,ACCEPTED,1,AMB0128,ACCEPTED,0
REQ01887,AMB0092,REJECTED,3,AMB0091,ACCEPTED,30
REQ01888,AMB0026,TIMEOUT,2,AMB0029,ACCEPTED,15
REQ01889,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ01890,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ01891,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ01892,AMB0089,ACCEPTED,1,AMB0089,ACCEPTED,0
REQ01893,AMB0036,REJECTED,3,AMB0033,ACCEPTED,30
REQ01894,AMB0074,TIMEOUT,3,AMB0075,ACCEPTED,30
REQ01895,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ01896,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ01897,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ01898,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ01899,AMB0032,REJECTED,2,AMB0028,ACCEPTED,15
REQ01900,AMB0049,TIMEOUT,2,AMB0049,ACCEPTED,15
REQ01901,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ01902,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ01903,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ01904,AMB0019,ACCEPTED,1,AMB0019,ACCEPTED,0
REQ01905,AMB0110,REJECTED,2,AMB0109,ACCEPTED,15
REQ01906,AMB0037,TIMEOUT,2,AMB0037,ACCEPTED,15
REQ01907,AMB0112,ACCEPTED,1,AMB0112,ACCEPTED,0
REQ01908,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ01909,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ01910,AMB0113,TIMEOUT,3,AMB0113,ACCEPTED,30
REQ01911,AMB0055,REJECTED,2,AMB0057,ACCEPTED,15
REQ01912,AMB0092,TIMEOUT,2,AMB0071,ACCEPTED,15
REQ01913,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01914,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ01915,AMB0032,ACCEPTED,1,AMB0032,ACCEPTED,0
REQ01916,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ01917,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ01918,AMB0006,TIMEOUT,2,AMB0007,ACCEPTED,15
REQ01919,AMB0114,ACCEPTED,1,AMB0114,ACCEPTED,0
REQ01920,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ01921,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ01922,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01923,AMB0072,REJECTED,3,AMB0072,ACCEPTED,30
REQ01924,AMB0108,TIMEOUT,2,AMB0108,ACCEPTED,15
REQ01925,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ01926,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ01927,AMB0064,ACCEPTED,1,AMB0064,ACCEPTED,0
REQ01928,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ01929,AMB0033,REJECTED,2,AMB0058,ACCEPTED,15
REQ01930,AMB0024,ACCEPTED,1,AMB0024,ACCEPTED,0
REQ01931,AMB0068,ACCEPTED,1,AMB0068,ACCEPTED,0
REQ01932,AMB0104,ACCEPTED,1,AMB0104,ACCEPTED,0
REQ01933,AMB0110,ACCEPTED,1,AMB0110,ACCEPTED,0
REQ01934,AMB0019,TIMEOUT,2,AMB0017,ACCEPTED,15
REQ01935,AMB0011,REJECTED,2,AMB0008,ACCEPTED,15
REQ01936,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ01937,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ01938,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ01939,AMB0007,ACCEPTED,1,AMB0007,ACCEPTED,0
REQ01940,AMB0033,TIMEOUT,2,AMB0035,ACCEPTED,15
REQ01941,AMB0014,REJECTED,2,AMB0014,ACCEPTED,15
REQ01942,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01943,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ01944,AMB0089,ACCEPTED,1,AMB0089,ACCEPTED,0
REQ01945,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ01946,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ01947,AMB0055,REJECTED,2,AMB0055,ACCEPTED,15
REQ01948,AMB0009,ACCEPTED,1,AMB0009,ACCEPTED,0
REQ01949,AMB0019,ACCEPTED,1,AMB0019,ACCEPTED,0
REQ01950,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ01951,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ01952,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ01953,AMB0079,REJECTED,2,AMB0079,ACCEPTED,15
REQ01954,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ01955,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ01956,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ01957,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ01958,AMB0128,TIMEOUT,2,AMB0126,ACCEPTED,15
REQ01959,AMB0081,ACCEPTED,1,AMB0081,ACCEPTED,0
REQ01960,AMB0016,ACCEPTED,1,AMB0016,ACCEPTED,0
REQ01961,AMB0057,ACCEPTED,1,AMB0057,ACCEPTED,0
REQ01962,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ01963,AMB0113,REJECTED,2,AMB0114,ACCEPTED,15
REQ01964,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ01965,AMB0112,REJECTED,3,AMB0111,ACCEPTED,30
REQ01966,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ01967,AMB0125,ACCEPTED,1,AMB0125,ACCEPTED,0
REQ01968,AMB0128,ACCEPTED,1,AMB0128,ACCEPTED,0
REQ01969,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ01970,AMB0086,TIMEOUT,2,AMB0086,ACCEPTED,15
REQ01971,AMB0095,REJECTED,3,AMB0107,ACCEPTED,30
REQ01972,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ01973,AMB0007,ACCEPTED,1,AMB0007,ACCEPTED,0
REQ01974,AMB0028,ACCEPTED,1,AMB0028,ACCEPTED,0
REQ01975,AMB0084,REJECTED,2,AMB0084,ACCEPTED,15
REQ01976,AMB0113,TIMEOUT,2,AMB0114,ACCEPTED,15
REQ01977,AMB0092,REJECTED,2,AMB0060,ACCEPTED,15
REQ01978,AMB0127,ACCEPTED,1,AMB0127,ACCEPTED,0
REQ01979,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ01980,AMB0038,ACCEPTED,1,AMB0038,ACCEPTED,0
REQ01981,AMB0039,REJECTED,2,AMB0038,ACCEPTED,15
REQ01982,AMB0011,TIMEOUT,2,AMB0010,ACCEPTED,15
REQ01983,AMB0032,ACCEPTED,1,AMB0032,ACCEPTED,0
REQ01984,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01985,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ01986,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ01987,AMB0113,REJECTED,3,AMB0114,ACCEPTED,30
REQ01988,AMB0092,TIMEOUT,2,AMB0092,ACCEPTED,15
REQ01989,AMB0114,ACCEPTED,1,AMB0114,ACCEPTED,0
REQ01990,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ01991,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ01992,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ01993,AMB0115,REJECTED,2,AMB0114,ACCEPTED,15
REQ01994,AMB0125,TIMEOUT,3,AMB0124,ACCEPTED,30
REQ01995,AMB0104,ACCEPTED,1,AMB0104,ACCEPTED,0
REQ01996,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ01997,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ01998,AMB0110,ACCEPTED,1,AMB0110,ACCEPTED,0
REQ01999,AMB0093,REJECTED,2,AMB0091,ACCEPTED,15
REQ02000,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02001,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ02002,AMB0019,ACCEPTED,1,AMB0019,ACCEPTED,0
REQ02003,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02004,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02005,AMB0031,REJECTED,2,AMB0031,ACCEPTED,15
REQ02006,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02007,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ02008,AMB0039,ACCEPTED,1,AMB0039,ACCEPTED,0
REQ02009,AMB0112,ACCEPTED,1,AMB0112,ACCEPTED,0
REQ02010,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02011,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02012,AMB0018,TIMEOUT,2,AMB0017,ACCEPTED,15
REQ02013,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02014,AMB0044,ACCEPTED,1,AMB0044,ACCEPTED,0
REQ02015,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ02016,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ02017,AMB0014,REJECTED,2,AMB0005,ACCEPTED,15
REQ02018,AMB0095,TIMEOUT,2,AMB0108,ACCEPTED,15
REQ02019,AMB0064,ACCEPTED,1,AMB0064,ACCEPTED,0
REQ02020,AMB0104,ACCEPTED,1,AMB0104,ACCEPTED,0
REQ02021,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ02022,AMB0053,TIMEOUT,3,AMB0054,ACCEPTED,30
REQ02023,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ02024,AMB0032,TIMEOUT,2,AMB0028,ACCEPTED,15
REQ02025,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02026,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ02027,AMB0109,ACCEPTED,1,AMB0109,ACCEPTED,0
REQ02028,AMB0033,TIMEOUT,2,AMB0035,ACCEPTED,15
REQ02029,AMB0030,REJECTED,3,AMB0032,ACCEPTED,30
REQ02030,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02031,AMB0122,ACCEPTED,1,AMB0122,ACCEPTED,0
REQ02032,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02033,AMB0125,ACCEPTED,1,AMB0125,ACCEPTED,0
REQ02034,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02035,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02036,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02037,AMB0064,ACCEPTED,1,AMB0064,ACCEPTED,0
REQ02038,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ02039,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02040,AMB0096,ACCEPTED,1,AMB0096,ACCEPTED,0
REQ02041,AMB0095,ACCEPTED,1,AMB0095,ACCEPTED,0
REQ02042,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02043,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02044,AMB0014,ACCEPTED,1,AMB0014,ACCEPTED,0
REQ02045,AMB0068,ACCEPTED,1,AMB0068,ACCEPTED,0
REQ02046,AMB0122,ACCEPTED,1,AMB0122,ACCEPTED,0
REQ02047,AMB0027,REJECTED,2,AMB0027,ACCEPTED,15
REQ02048,AMB0112,ACCEPTED,1,AMB0112,ACCEPTED,0
REQ02049,AMB0011,ACCEPTED,1,AMB0011,ACCEPTED,0
REQ02050,AMB0059,ACCEPTED,1,AMB0059,ACCEPTED,0
REQ02051,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02052,AMB0014,TIMEOUT,3,AMB0013,ACCEPTED,30
REQ02053,AMB0086,REJECTED,2,AMB0087,ACCEPTED,15
REQ02054,AMB0102,ACCEPTED,1,AMB0102,ACCEPTED,0
REQ02055,AMB0093,ACCEPTED,1,AMB0093,ACCEPTED,0
REQ02056,AMB0044,ACCEPTED,1,AMB0044,ACCEPTED,0
REQ02057,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02058,AMB0089,ACCEPTED,1,AMB0089,ACCEPTED,0
REQ02059,AMB0067,REJECTED,2,AMB0069,ACCEPTED,15
REQ02060,AMB0084,ACCEPTED,1,AMB0084,ACCEPTED,0
REQ02061,AMB0068,ACCEPTED,1,AMB0068,ACCEPTED,0
REQ02062,AMB0015,ACCEPTED,1,AMB0015,ACCEPTED,0
REQ02063,AMB0030,ACCEPTED,1,AMB0030,ACCEPTED,0
REQ02064,AMB0102,TIMEOUT,4,AMB0104,ACCEPTED,45
REQ02065,AMB0023,REJECTED,3,AMB0024,ACCEPTED,30
REQ02066,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02067,AMB0125,ACCEPTED,1,AMB0125,ACCEPTED,0
REQ02068,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02069,AMB0039,REJECTED,2,AMB0037,ACCEPTED,15
REQ02070,AMB0008,TIMEOUT,2,AMB0009,ACCEPTED,15
REQ02071,AMB0037,REJECTED,3,AMB0039,ACCEPTED,30
REQ02072,AMB0072,ACCEPTED,1,AMB0072,ACCEPTED,0
REQ02073,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02074,AMB0098,ACCEPTED,1,AMB0098,ACCEPTED,0
REQ02075,AMB0036,REJECTED,2,AMB0036,ACCEPTED,15
REQ02076,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ02077,AMB0030,REJECTED,2,AMB0026,ACCEPTED,15
REQ02078,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02079,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02080,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ02081,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ02082,AMB0057,TIMEOUT,2,AMB0056,ACCEPTED,15
REQ02083,AMB0106,ACCEPTED,1,AMB0106,ACCEPTED,0
REQ02084,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ02085,AMB0009,ACCEPTED,1,AMB0009,ACCEPTED,0
REQ02086,AMB0084,ACCEPTED,1,AMB0084,ACCEPTED,0
REQ02087,AMB0092,REJECTED,3,AMB0091,ACCEPTED,30
REQ02088,AMB0065,TIMEOUT,2,AMB0030,ACCEPTED,15
REQ02089,AMB0003,ACCEPTED,1,AMB0003,ACCEPTED,0
REQ02090,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02091,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ02092,AMB0096,ACCEPTED,1,AMB0096,ACCEPTED,0
REQ02093,AMB0053,REJECTED,2,AMB0052,ACCEPTED,15
REQ02094,AMB0015,ACCEPTED,1,AMB0015,ACCEPTED,0
REQ02095,AMB0003,ACCEPTED,1,AMB0003,ACCEPTED,0
REQ02096,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ02097,AMB0014,ACCEPTED,1,AMB0014,ACCEPTED,0
REQ02098,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02099,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02100,AMB0055,TIMEOUT,4,AMB0037,ACCEPTED,45
REQ02101,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ02102,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02103,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02104,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02105,AMB0055,REJECTED,2,AMB0053,ACCEPTED,15
REQ02106,AMB0100,TIMEOUT,2,AMB0101,ACCEPTED,15
REQ02107,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ02108,AMB0110,ACCEPTED,1,AMB0110,ACCEPTED,0
REQ02109,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ02110,AMB0014,ACCEPTED,1,AMB0014,ACCEPTED,0
REQ02111,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ02112,AMB0027,TIMEOUT,2,AMB0027,ACCEPTED,15
REQ02113,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02114,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02115,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02116,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ02117,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02118,AMB0039,TIMEOUT,2,AMB0037,ACCEPTED,15
REQ02119,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02120,AMB0048,ACCEPTED,1,AMB0048,ACCEPTED,0
REQ02121,AMB0089,ACCEPTED,1,AMB0089,ACCEPTED,0
REQ02122,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ02123,AMB0037,REJECTED,3,AMB0038,ACCEPTED,30
REQ02124,AMB0076,TIMEOUT,2,AMB0076,ACCEPTED,15
REQ02125,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ02126,AMB0084,ACCEPTED,1,AMB0084,ACCEPTED,0
REQ02127,AMB0127,ACCEPTED,1,AMB0127,ACCEPTED,0
REQ02128,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02129,AMB0036,REJECTED,3,AMB0033,ACCEPTED,30
REQ02130,AMB0086,ACCEPTED,1,AMB0086,ACCEPTED,0
REQ02131,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02132,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02133,AMB0060,ACCEPTED,1,AMB0060,ACCEPTED,0
REQ02134,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ02135,AMB0083,REJECTED,2,AMB0083,ACCEPTED,15
REQ02136,AMB0011,ACCEPTED,1,AMB0011,ACCEPTED,0
REQ02137,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02138,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02139,AMB0108,ACCEPTED,1,AMB0108,ACCEPTED,0
REQ02140,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02141,AMB0057,REJECTED,2,AMB0058,ACCEPTED,15
REQ02142,AMB0086,ACCEPTED,1,AMB0086,ACCEPTED,0
REQ02143,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02144,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ02145,AMB0060,ACCEPTED,1,AMB0060,ACCEPTED,0
REQ02146,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02147,AMB0109,REJECTED,2,AMB0109,ACCEPTED,15
REQ02148,AMB0098,ACCEPTED,1,AMB0098,ACCEPTED,0
REQ02149,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ02150,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02151,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02152,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02153,AMB0036,REJECTED,2,AMB0036,ACCEPTED,15
REQ02154,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02155,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ02156,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02157,AMB0099,ACCEPTED,1,AMB0099,ACCEPTED,0
REQ02158,AMB0113,TIMEOUT,3,AMB0114,ACCEPTED,30
REQ02159,AMB0074,REJECTED,2,AMB0049,ACCEPTED,15
REQ02160,AMB0041,ACCEPTED,1,AMB0041,ACCEPTED,0
REQ02161,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ02162,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02163,AMB0064,ACCEPTED,1,AMB0064,ACCEPTED,0
REQ02164,AMB0057,TIMEOUT,2,AMB0058,ACCEPTED,15
REQ02165,AMB0079,REJECTED,3,AMB0079,ACCEPTED,30
REQ02166,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02167,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02168,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02169,AMB0036,REJECTED,2,AMB0037,ACCEPTED,15
REQ02170,AMB0109,ACCEPTED,1,AMB0109,ACCEPTED,0
REQ02171,AMB0113,REJECTED,3,AMB0113,ACCEPTED,30
REQ02172,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ02173,AMB0027,ACCEPTED,1,AMB0027,ACCEPTED,0
REQ02174,AMB0087,ACCEPTED,1,AMB0087,ACCEPTED,0
REQ02175,AMB0084,REJECTED,2,AMB0101,ACCEPTED,15
REQ02176,AMB0110,TIMEOUT,2,AMB0111,ACCEPTED,15
REQ02177,AMB0120,REJECTED,2,AMB0120,ACCEPTED,15
REQ02178,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ02179,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02180,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02181,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02182,AMB0033,TIMEOUT,2,AMB0033,ACCEPTED,15
REQ02183,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02184,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02185,AMB0128,ACCEPTED,1,AMB0128,ACCEPTED,0
REQ02186,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02187,AMB0033,REJECTED,4,AMB0034,ACCEPTED,45
REQ02188,AMB0064,TIMEOUT,2,AMB0063,ACCEPTED,15
REQ02189,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02190,AMB0016,ACCEPTED,1,AMB0016,ACCEPTED,0
REQ02191,AMB0039,ACCEPTED,1,AMB0039,ACCEPTED,0
REQ02192,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02193,AMB0064,ACCEPTED,1,AMB0064,ACCEPTED,0
REQ02194,AMB0079,TIMEOUT,3,AMB0077,ACCEPTED,30
REQ02195,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02196,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ02197,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02198,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02199,AMB0125,REJECTED,2,AMB0123,ACCEPTED,15
REQ02200,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02201,AMB0084,ACCEPTED,1,AMB0084,ACCEPTED,0
REQ02202,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ02203,AMB0019,ACCEPTED,1,AMB0019,ACCEPTED,0
REQ02204,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ02205,AMB0055,REJECTED,2,AMB0034,ACCEPTED,15
REQ02206,AMB0086,TIMEOUT,3,AMB0087,ACCEPTED,30
REQ02207,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ02208,AMB0112,ACCEPTED,1,AMB0112,ACCEPTED,0
REQ02209,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02210,AMB0035,ACCEPTED,1,AMB0035,ACCEPTED,0
REQ02211,AMB0106,ACCEPTED,1,AMB0106,ACCEPTED,0
REQ02212,AMB0026,TIMEOUT,2,AMB0028,ACCEPTED,15
REQ02213,AMB0122,ACCEPTED,1,AMB0122,ACCEPTED,0
REQ02214,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
