assignment_id,request_id,ambulance_id,attempt_number,assigned_at,response_time_sec,response,status
ASG00884,REQ00703,AMB0067,1,2026-08-23 05:13:45,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00885,REQ00704,AMB0076,1,2026-08-07 12:44:19,8,TIMEOUT,FALLBACK_TRIGGERED
ASG00886,REQ00704,AMB0047,2,2026-08-07 12:44:29,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00887,REQ00705,AMB0122,1,2026-08-16 06:05:01,19,TIMEOUT,FALLBACK_TRIGGERED
ASG00888,REQ00705,AMB0124,2,2026-08-16 06:05:22,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00889,REQ00706,AMB0071,1,2026-08-11 23:10:02,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00890,REQ00707,AMB0063,1,2026-08-26 13:07:14,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00891,REQ00708,AMB0073,1,2026-08-15 02:42:52,29,REJECTED,FALLBACK_TRIGGERED
ASG00892,REQ00710,AMB0003,1,2026-08-09 10:11:40,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00893,REQ00712,AMB0131,1,2026-08-08 09:15:47,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00894,REQ00713,AMB0112,1,2026-08-14 20:02:15,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00895,REQ00714,AMB0118,1,2026-08-03 16:50:26,15,TIMEOUT,FALLBACK_TRIGGERED
ASG00896,REQ00714,AMB0054,2,2026-08-03 16:50:43,19,TIMEOUT,FALLBACK_TRIGGERED
ASG00897,REQ00714,AMB0059,3,2026-08-03 16:51:04,29,TIMEOUT,FALLBACK_TRIGGERED
ASG00898,REQ00715,AMB0075,1,2026-08-04 21:15:51,24,TIMEOUT,FALLBACK_TRIGGERED
ASG00899,REQ00715,AMB0006,2,2026-08-04 21:16:17,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00900,REQ00716,AMB0032,1,2026-08-05 15:04:12,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00901,REQ00717,AMB0066,1,2026-08-14 07:32:05,4,TIMEOUT,FALLBACK_TRIGGERED
ASG00902,REQ00717,AMB0041,2,2026-08-14 07:32:11,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00903,REQ00719,AMB0091,1,2026-08-29 13:32:39,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00904,REQ00720,AMB0112,1,2026-08-06 09:38:34,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00905,REQ00721,AMB0112,1,2026-08-31 02:21:08,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00906,REQ00722,AMB0057,1,2026-08-26 13:25:47,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00907,REQ00723,AMB0065,1,2026-08-08 12:59:36,18,REJECTED,FALLBACK_TRIGGERED
ASG00908,REQ00723,AMB0113,2,2026-08-08 12:59:56,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00909,REQ00724,AMB0035,1,2026-08-24 22:03:41,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00910,REQ00725,AMB0027,1,2026-08-10 08:38:29,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00911,REQ00726,AMB0052,1,2026-08-25 12:45:37,7,TIMEOUT,FALLBACK_TRIGGERED
ASG00912,REQ00727,AMB0056,1,2026-08-20 16:34:42,8,TIMEOUT,FALLBACK_TRIGGERED
ASG00913,REQ00727,AMB0016,2,2026-08-20 16:34:52,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00914,REQ00728,AMB0077,1,2026-08-23 04:17:47,11,TIMEOUT,FALLBACK_TRIGGERED
ASG00915,REQ00728,AMB0069,2,2026-08-23 04:18:00,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00916,REQ00729,AMB0092,1,2026-08-05 22:26:33,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00917,REQ00730,AMB0063,1,2026-08-12 16:07:28,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00918,REQ00731,AMB0128,1,2026-08-27 14:40:58,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00919,REQ00732,AMB0107,1,2026-08-02 18:15:30,27,TIMEOUT,FALLBACK_TRIGGERED
ASG00920,REQ00732,AMB0087,2,2026-08-02 18:15:59,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00921,REQ00734,AMB0091,1,2026-08-22 19:27:21,26,TIMEOUT,FALLBACK_TRIGGERED
ASG00922,REQ00735,AMB0130,1,2026-08-04 11:55:21,7,REJECTED,FALLBACK_TRIGGERED
ASG00923,REQ00735,AMB0115,2,2026-08-04 11:55:30,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00924,REQ00736,AMB0028,1,2026-09-03 08:44:48,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00925,REQ00737,AMB0074,1,2026-08-01 20:52:20,25,REJECTED,FALLBACK_TRIGGERED
ASG00926,REQ00737,AMB0113,2,2026-08-01 20:52:47,27,REJECTED,FALLBACK_TRIGGERED
ASG00927,REQ00739,AMB0034,1,2026-08-07 23:24:18,8,TIMEOUT,FALLBACK_TRIGGERED
ASG00928,REQ00740,AMB0042,1,2026-08-06 09:53:43,10,REJECTED,FALLBACK_TRIGGERED
ASG00929,REQ00740,AMB0101,2,2026-08-06 09:53:55,25,REJECTED,FALLBACK_TRIGGERED
ASG00930,REQ00742,AMB0027,1,2026-08-25 08:14:46,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00931,REQ00744,AMB0070,1,2026-08-25 20:41:50,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00932,REQ00745,AMB0071,1,2026-08-22 23:37:59,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00933,REQ00746,AMB0100,1,2026-08-01 09:03:37,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00934,REQ00747,AMB0026,1,2026-08-09 16:42:38,6,REJECTED,FALLBACK_TRIGGERED
ASG00935,REQ00748,AMB0060,1,2026-08-15 15:43:29,20,REJECTED,FALLBACK_TRIGGERED
ASG00936,REQ00749,AMB0005,1,2026-08-08 08:54:45,15,REJECTED,FALLBACK_TRIGGERED
ASG00937,REQ00749,AMB0035,2,2026-08-08 08:55:02,26,REJECTED,FALLBACK_TRIGGERED
ASG00938,REQ00749,AMB0042,3,2026-08-08 08:55:30,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00939,REQ00750,AMB0075,1,2026-08-10 22:13:54,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00940,REQ00751,AMB0092,1,2026-08-20 21:58:54,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00941,REQ00752,AMB0035,1,2026-08-26 02:33:46,18,TIMEOUT,FALLBACK_TRIGGERED
ASG00942,REQ00752,AMB0126,2,2026-08-26 02:34:06,19,TIMEOUT,FALLBACK_TRIGGERED
ASG00943,REQ00753,AMB0054,1,2026-09-07 01:54:59,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00944,REQ00754,AMB0056,1,2026-08-14 23:12:47,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00945,REQ00757,AMB0117,1,2026-08-06 14:55:52,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00946,REQ00758,AMB0035,1,2026-09-02 07:01:37,26,TIMEOUT,FALLBACK_TRIGGERED
ASG00947,REQ00758,AMB0056,2,2026-09-02 07:02:05,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00948,REQ00759,AMB0048,1,2026-08-28 09:36:08,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00949,REQ00760,AMB0089,1,2026-08-26 17:52:34,7,REJECTED,FALLBACK_TRIGGERED
ASG00950,REQ00760,AMB0004,2,2026-08-26 17:52:43,8,TIMEOUT,FALLBACK_TRIGGERED
ASG00951,REQ00761,AMB0113,1,2026-08-08 06:42:57,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00952,REQ00762,AMB0066,1,2026-08-09 18:13:41,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00953,REQ00763,AMB0065,1,2026-09-04 05:27:42,26,TIMEOUT,FALLBACK_TRIGGERED
ASG00954,REQ00763,AMB0098,2,2026-09-04 05:28:10,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00955,REQ00764,AMB0088,1,2026-09-06 15:44:20,10,TIMEOUT,FALLBACK_TRIGGERED
ASG00956,REQ00764,AMB0018,2,2026-09-06 15:44:32,15,TIMEOUT,FALLBACK_TRIGGERED
ASG00957,REQ00764,AMB0122,3,2026-09-06 15:44:49,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00958,REQ00765,AMB0007,1,2026-08-03 07:02:12,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00959,REQ00766,AMB0050,1,2026-08-28 02:35:16,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00960,REQ00767,AMB0057,1,2026-08-10 17:13:04,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00961,REQ00768,AMB0093,1,2026-09-02 19:10:26,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00962,REQ00769,AMB0054,1,2026-08-08 21:35:26,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00963,REQ00770,AMB0116,1,2026-08-18 00:06:24,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00964,REQ00771,AMB0027,1,2026-08-20 18:52:51,8,TIMEOUT,FALLBACK_TRIGGERED
ASG00965,REQ00771,AMB0050,2,2026-08-20 18:53:01,12,REJECTED,FALLBACK_TRIGGERED
ASG00966,REQ00772,AMB0088,1,2026-08-11 10:48:24,5,REJECTED,FALLBACK_TRIGGERED
ASG00967,REQ00772,AMB0117,2,2026-08-11 10:48:31,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00968,REQ00773,AMB0096,1,2026-08-01 21:32:45,23,REJECTED,FALLBACK_TRIGGERED
ASG00969,REQ00773,AMB0039,2,2026-08-01 21:33:10,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00970,REQ00774,AMB0005,1,2026-08-24 22:49:15,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00971,REQ00775,AMB0121,1,2026-08-18 13:33:45,8,REJECTED,FALLBACK_TRIGGERED
ASG00972,REQ00776,AMB0123,1,2026-08-06 20:05:04,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00973,REQ00777,AMB0032,1,2026-08-01 13:43:32,20,TIMEOUT,FALLBACK_TRIGGERED
ASG00974,REQ00777,AMB0089,2,2026-08-01 13:43:54,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00975,REQ00779,AMB0083,1,2026-08-29 05:43:59,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00976,REQ00780,AMB0010,1,2026-08-28 15:24:10,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00977,REQ00781,AMB0020,1,2026-08-19 09:30:18,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00978,REQ00782,AMB0119,1,2026-09-02 01:59:29,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00979,REQ00783,AMB0093,1,2026-08-01 11:56:46,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00980,REQ00784,AMB0008,1,2026-08-27 03:58:31,10,REJECTED,FALLBACK_TRIGGERED
ASG00981,REQ00784,AMB0051,2,2026-08-27 03:58:43,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00982,REQ00785,AMB0015,1,2026-08-12 17:51:17,29,TIMEOUT,FALLBACK_TRIGGERED
ASG00983,REQ00785,AMB0001,2,2026-08-12 17:51:48,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00984,REQ00787,AMB0018,1,2026-08-18 03:26:31,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00985,REQ00788,AMB0044,1,2026-08-25 04:07:06,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00986,REQ00789,AMB0032,1,2026-08-28 19:47:00,11,REJECTED,FALLBACK_TRIGGERED
ASG00987,REQ00789,AMB0013,2,2026-08-28 19:47:13,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00988,REQ00790,AMB0109,1,2026-08-12 07:17:49,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00989,REQ00791,AMB0125,1,2026-08-07 22:46:32,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00990,REQ00792,AMB0087,1,2026-08-03 08:12:59,4,TIMEOUT,FALLBACK_TRIGGERED
ASG00991,REQ00793,AMB0025,1,2026-08-15 07:21:27,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00992,REQ00794,AMB0076,1,2026-08-27 07:20:57,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00993,REQ00795,AMB0113,1,2026-09-08 03:27:11,9,REJECTED,FALLBACK_TRIGGERED
ASG00994,REQ00795,AMB0101,2,2026-09-08 03:27:22,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00995,REQ00796,AMB0101,1,2026-08-09 10:23:47,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00996,REQ00797,AMB0129,1,2026-08-25 02:56:06,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG00997,REQ00798,AMB0027,1,2026-08-07 02:34:39,21,REJECTED,FALLBACK_TRIGGERED
ASG00998,REQ00798,AMB0074,2,2026-08-07 02:35:02,28,REJECTED,FALLBACK_TRIGGERED
ASG00999,REQ00798,AMB0011,3,2026-08-07 02:35:32,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01000,REQ00800,AMB0058,1,2026-08-28 02:30:26,24,TIMEOUT,FALLBACK_TRIGGERED
ASG01001,REQ00800,AMB0083,2,2026-08-28 02:30:52,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01002,REQ00801,AMB0067,1,2026-08-03 18:03:50,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01003,REQ00802,AMB0125,1,2026-08-11 14:48:32,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01004,REQ00803,AMB0050,1,2026-09-07 22:00:56,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01005,REQ00804,AMB0052,1,2026-08-18 17:07:10,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01006,REQ00805,AMB0028,1,2026-08-04 20:15:52,17,TIMEOUT,FALLBACK_TRIGGERED
ASG01007,REQ00805,AMB0115,2,2026-08-04 20:16:11,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01008,REQ00806,AMB0114,1,2026-09-05 08:46:08,21,TIMEOUT,FALLBACK_TRIGGERED
ASG01009,REQ00806,AMB0131,2,2026-09-05 08:46:31,27,TIMEOUT,FALLBACK_TRIGGERED
ASG01010,REQ00806,AMB0081,3,2026-09-05 08:47:00,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01011,REQ00807,AMB0020,1,2026-08-18 05:16:01,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01012,REQ00808,AMB0102,1,2026-08-17 20:40:38,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01013,REQ00809,AMB0112,1,2026-08-28 11:09:57,18,REJECTED,FALLBACK_TRIGGERED
ASG01014,REQ00809,AMB0110,2,2026-08-28 11:10:17,13,REJECTED,FALLBACK_TRIGGERED
ASG01015,REQ00810,AMB0061,1,2026-08-12 20:18:01,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01016,REQ00811,AMB0082,1,2026-08-16 14:58:41,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01017,REQ00812,AMB0014,1,2026-08-02 03:52:00,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01018,REQ00813,AMB0072,1,2026-09-08 00:50:00,22,REJECTED,FALLBACK_TRIGGERED
ASG01019,REQ00813,AMB0029,2,2026-09-08 00:50:24,17,TIMEOUT,FALLBACK_TRIGGERED
ASG01020,REQ00813,AMB0092,3,2026-09-08 00:50:43,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01021,REQ00814,AMB0038,1,2026-09-06 14:52:10,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01022,REQ00815,AMB0113,1,2026-08-03 03:34:18,21,REJECTED,FALLBACK_TRIGGERED
ASG01023,REQ00815,AMB0070,2,2026-08-03 03:34:41,18,REJECTED,FALLBACK_TRIGGERED
ASG01024,REQ00815,AMB0075,3,2026-08-03 03:35:01,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01025,REQ00816,AMB0052,1,2026-08-10 11:41:18,16,TIMEOUT,FALLBACK_TRIGGERED
ASG01026,REQ00818,AMB0131,1,2026-08-12 13:33:21,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01027,REQ00819,AMB0101,1,2026-08-07 08:58:31,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01028,REQ00821,AMB0111,1,2026-08-18 04:05:20,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01029,REQ00822,AMB0036,1,2026-09-08 20:21:08,28,REJECTED,FALLBACK_TRIGGERED
ASG01030,REQ00822,AMB0057,2,2026-09-08 20:21:38,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01031,REQ00823,AMB0041,1,2026-09-04 07:24:05,19,REJECTED,FALLBACK_TRIGGERED
ASG01032,REQ00823,AMB0088,2,2026-09-04 07:24:26,28,TIMEOUT,FALLBACK_TRIGGERED
ASG01033,REQ00823,AMB0031,3,2026-09-04 07:24:56,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01034,REQ00824,AMB0124,1,2026-08-01 06:54:01,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01035,REQ00825,AMB0040,1,2026-08-09 09:29:09,11,REJECTED,FALLBACK_TRIGGERED
ASG01036,REQ00825,AMB0007,2,2026-08-09 09:29:22,21,TIMEOUT,FALLBACK_TRIGGERED
ASG01037,REQ00825,AMB0118,3,2026-08-09 09:29:45,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01038,REQ00826,AMB0090,1,2026-08-09 03:44:45,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01039,REQ00827,AMB0095,1,2026-08-05 15:53:38,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01040,REQ00829,AMB0079,1,2026-08-01 09:07:09,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01041,REQ00830,AMB0100,1,2026-08-30 17:45:53,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01042,REQ00831,AMB0001,1,2026-08-25 04:47:13,14,TIMEOUT,FALLBACK_TRIGGERED
ASG01043,REQ00832,AMB0055,1,2026-08-21 20:41:25,17,REJECTED,FALLBACK_TRIGGERED
ASG01044,REQ00832,AMB0053,2,2026-08-21 20:41:44,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01045,REQ00833,AMB0069,1,2026-08-24 19:49:54,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01046,REQ00835,AMB0063,1,2026-08-03 01:20:05,30,TIMEOUT,FALLBACK_TRIGGERED
ASG01047,REQ00835,AMB0087,2,2026-08-03 01:20:37,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01048,REQ00836,AMB0083,1,2026-08-26 23:22:08,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01049,REQ00837,AMB0069,1,2026-08-02 18:50:24,23,TIMEOUT,FALLBACK_TRIGGERED
ASG01050,REQ00837,AMB0113,2,2026-08-02 18:50:49,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01051,REQ00841,AMB0128,1,2026-08-20 17:55:51,29,REJECTED,FALLBACK_TRIGGERED
ASG01052,REQ00841,AMB0110,2,2026-08-20 17:56:22,5,REJECTED,FALLBACK_TRIGGERED
ASG01053,REQ00841,AMB0070,3,2026-08-20 17:56:29,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01054,REQ00842,AMB0072,1,2026-08-24 11:05:04,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01055,REQ00843,AMB0114,1,2026-08-09 03:36:31,5,REJECTED,FALLBACK_TRIGGERED
ASG01056,REQ00845,AMB0021,1,2026-08-16 22:52:35,27,TIMEOUT,FALLBACK_TRIGGERED
ASG01057,REQ00845,AMB0080,2,2026-08-16 22:53:04,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01058,REQ00846,AMB0113,1,2026-08-30 21:05:22,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01059,REQ00847,AMB0098,1,2026-08-26 13:12:25,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01060,REQ00848,AMB0118,1,2026-09-04 04:30:09,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01061,REQ00849,AMB0021,1,2026-08-28 15:13:03,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01062,REQ00850,AMB0126,1,2026-08-05 08:25:05,29,TIMEOUT,FALLBACK_TRIGGERED
ASG01063,REQ00850,AMB0002,2,2026-08-05 08:25:36,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01064,REQ00851,AMB0096,1,2026-08-28 10:48:19,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01065,REQ00852,AMB0110,1,2026-09-06 12:52:00,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01066,REQ00853,AMB0075,1,2026-08-21 00:09:57,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01067,REQ00854,AMB0128,1,2026-08-29 04:40:28,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01068,REQ00855,AMB0044,1,2026-08-11 19:24:13,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01069,REQ00856,AMB0060,1,2026-08-20 09:32:52,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01070,REQ00857,AMB0028,1,2026-08-28 16:48:21,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01071,REQ00859,AMB0129,1,2026-08-27 03:31:47,20,TIMEOUT,FALLBACK_TRIGGERED
ASG01072,REQ00859,AMB0045,2,2026-08-27 03:32:09,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01073,REQ00861,AMB0067,1,2026-08-27 20:45:50,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01074,REQ00862,AMB0022,1,2026-08-20 13:43:15,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01075,REQ00864,AMB0053,1,2026-08-04 18:27:08,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01076,REQ00865,AMB0041,1,2026-08-07 22:51:08,7,TIMEOUT,FALLBACK_TRIGGERED
ASG01077,REQ00866,AMB0007,1,2026-08-21 06:05:05,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01078,REQ00867,AMB0032,1,2026-08-25 00:47:46,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01079,REQ00868,AMB0036,1,2026-08-13 17:53:15,25,REJECTED,FALLBACK_TRIGGERED
ASG01080,REQ00868,AMB0075,2,2026-08-13 17:53:42,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01081,REQ00869,AMB0131,1,2026-08-02 20:37:55,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01082,REQ00870,AMB0090,1,2026-08-05 15:54:23,17,TIMEOUT,FALLBACK_TRIGGERED
ASG01083,REQ00870,AMB0124,2,2026-08-05 15:54:42,6,TIMEOUT,FALLBACK_TRIGGERED
ASG01084,REQ00870,AMB0069,3,2026-08-05 15:54:50,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01085,REQ00871,AMB0119,1,2026-08-05 06:43:26,24,TIMEOUT,FALLBACK_TRIGGERED
ASG01086,REQ00871,AMB0100,2,2026-08-05 06:43:52,4,TIMEOUT,FALLBACK_TRIGGERED
ASG01087,REQ00872,AMB0060,1,2026-09-06 20:38:54,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01088,REQ00873,AMB0026,1,2026-08-17 03:12:38,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01089,REQ00874,AMB0080,1,2026-08-21 04:14:05,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01090,REQ00875,AMB0103,1,2026-08-19 14:47:51,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01091,REQ00876,AMB0116,1,2026-08-18 12:06:37,28,TIMEOUT,FALLBACK_TRIGGERED
ASG01092,REQ00876,AMB0096,2,2026-08-18 12:07:07,30,TIMEOUT,FALLBACK_TRIGGERED
ASG01093,REQ00876,AMB0111,3,2026-08-18 12:07:39,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01094,REQ00877,AMB0065,1,2026-09-08 23:17:52,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01095,REQ00878,AMB0012,1,2026-08-05 14:10:56,21,TIMEOUT,FALLBACK_TRIGGERED
ASG01096,REQ00878,AMB0033,2,2026-08-05 14:11:19,4,TIMEOUT,FALLBACK_TRIGGERED
ASG01097,REQ00878,AMB0036,3,2026-08-05 14:11:25,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01098,REQ00879,AMB0085,1,2026-08-12 10:27:50,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01099,REQ00880,AMB0019,1,2026-08-21 22:00:45,19,TIMEOUT,FALLBACK_TRIGGERED
ASG01100,REQ00880,AMB0016,2,2026-08-21 22:01:06,13,TIMEOUT,FALLBACK_TRIGGERED
ASG01101,REQ00880,AMB0035,3,2026-08-21 22:01:21,22,TIMEOUT,FALLBACK_TRIGGERED
ASG01102,REQ00881,AMB0120,1,2026-09-03 06:06:35,15,TIMEOUT,FALLBACK_TRIGGERED
ASG01103,REQ00881,AMB0071,2,2026-09-03 06:06:52,8,REJECTED,FALLBACK_TRIGGERED
ASG01104,REQ00881,AMB0002,3,2026-09-03 06:07:02,17,REJECTED,FALLBACK_TRIGGERED
ASG01105,REQ00882,AMB0093,1,2026-08-28 10:52:20,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01106,REQ00883,AMB0044,1,2026-08-11 19:20:37,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01107,REQ00884,AMB0120,1,2026-08-26 01:57:34,29,REJECTED,FALLBACK_TRIGGERED
ASG01108,REQ00884,AMB0111,2,2026-08-26 01:58:05,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01109,REQ00885,AMB0009,1,2026-08-20 08:20:48,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01110,REQ00886,AMB0123,1,2026-08-30 15:54:41,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01111,REQ00887,AMB0111,1,2026-08-09 03:20:55,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01112,REQ00889,AMB0063,1,2026-08-25 08:44:10,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01113,REQ00890,AMB0023,1,2026-08-27 20:28:42,12,REJECTED,FALLBACK_TRIGGERED
ASG01114,REQ00890,AMB0015,2,2026-08-27 20:28:56,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01115,REQ00891,AMB0049,1,2026-08-15 02:16:49,22,REJECTED,FALLBACK_TRIGGERED
ASG01116,REQ00892,AMB0006,1,2026-09-01 01:13:00,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG01117,REQ00893,AMB0029,1,2026-09-03 16:54:20,29,ACCEPTED,ASSIGNMENT_CONFIRMED
